,tiempo
2141,119.0
2142,118.0
2143,119.0
2144,118.0
2145,119.0
2146,119.0
2147,118.0
2148,119.0
2149,119.0
2150,118.0
2151,118.0
2152,119.0
2153,119.0
2154,119.0
2155,118.0
2156,118.0
2157,118.0
2158,119.0
2159,119.0
2160,118.0
2161,118.0
2162,119.0
2163,119.0
2164,119.0
2165,119.0
2166,119.0
2167,120.0
2168,120.0
2169,120.0
2170,119.0
2171,120.0
2172,120.0
2173,118.0
2174,120.0
2175,118.0
2176,119.0
2177,119.0
2178,119.0
2179,119.0
2180,118.0
2181,119.0
2182,119.0
2183,118.0
2184,119.0
2185,119.0
2186,120.0
2187,120.0
2188,120.0
2189,119.0
2190,120.0
2191,119.0
2192,120.0
2193,119.0
2194,120.0
2195,120.0
2196,120.0
2197,119.0
2198,119.0
2199,119.0
2200,120.0
2201,120.0
2202,119.0
2203,120.0
2204,119.0
2205,119.0
2206,120.0
2207,119.0
2208,119.0
2209,120.0
2210,119.0
2211,120.0
2212,120.0
2213,120.0
2214,120.0
2215,119.0
2216,120.0
2217,120.0
2218,120.0
2219,119.0
2220,119.0
2221,119.0
2222,120.0
2223,119.0
2224,119.0
2225,120.0
2226,119.0
2227,120.0
2228,120.0
2229,119.0
2230,119.0
2231,120.0
2232,120.0
2233,120.0
2234,120.0
2235,120.0
2236,119.0
2237,119.0
2238,119.0
2239,120.0
2240,119.0
2241,119.0
2242,120.0
2243,120.0
2244,120.0
2245,120.0
2246,120.0
2247,120.0
2248,119.0
2249,119.0
2250,119.0
2251,119.0
2252,120.0
2253,119.0
2254,121.0
2255,120.0
2256,119.0
2257,119.0
2258,120.0
2259,119.0
2260,119.0
2261,120.0
2262,119.0
2263,121.0
2264,120.0
2265,119.0
2266,120.0
2267,119.0
2268,121.0
2269,120.0
2270,119.0
2271,119.0
2272,120.0
2273,120.0
2274,121.0
2275,119.0
2276,119.0
2277,120.0
2278,120.0
2279,120.0
2280,121.0
2281,121.0
2282,120.0
2283,120.0
2284,121.0
2285,121.0
2286,121.0
2287,121.0
2288,121.0
2289,120.0
2290,121.0
2291,121.0
2292,121.0
2293,120.0
2294,121.0
2295,121.0
2296,120.0
2297,121.0
2298,121.0
2299,121.0
2300,120.0
2301,121.0
2302,121.0
2303,120.0
2304,121.0
2305,121.0
2306,121.0
2307,120.0
2308,120.0
2309,121.0
2310,120.0
2311,121.0
2312,121.0
2313,120.0
2314,120.0
2315,121.0
2316,120.0
2317,120.0
2318,120.0
2319,121.0
2320,120.0
2321,120.0
2322,120.0
2323,120.0
2324,120.0
2325,121.0
2326,120.0
2327,120.0
2328,121.0
2329,121.0
2330,121.0
2331,121.0
2332,120.0
2333,121.0
2334,120.0
2335,120.0
2336,121.0
2337,120.0
2338,121.0
2339,121.0
2340,121.0
2341,120.0
2342,121.0
2343,120.0
2344,120.0
2345,121.0
2346,120.0
2347,121.0
2348,120.0
2349,121.0
2350,121.0
2351,121.0
2352,121.0
2353,120.0
2354,121.0
2355,120.0
2356,121.0
2357,121.0
2358,120.0
2359,120.0
2360,120.0
2361,120.0
2362,120.0
2363,121.0
2364,121.0
2365,120.0
2366,120.0
2367,121.0
2368,121.0
2369,121.0
2370,120.0
2371,122.0
2372,122.0
2373,121.0
2374,122.0
2375,121.0
2376,121.0
2377,122.0
2378,120.0
2379,120.0
2380,121.0
2381,121.0
2382,120.0
2383,120.0
2384,121.0
2385,122.0
2386,120.0
2387,121.0
2388,121.0
2389,121.0
2390,121.0
2391,120.0
2392,120.0
2393,121.0
2394,122.0
2395,120.0
2396,120.0
2397,121.0
2398,121.0
2399,121.0
2400,121.0
2401,122.0
2402,122.0
2403,122.0
2404,121.0
2405,121.0
2406,122.0
2407,121.0
2408,121.0
2409,122.0
2410,122.0
2411,122.0
2412,122.0
2413,121.0
2414,122.0
2415,122.0
2416,121.0
2417,121.0
2418,122.0
2419,122.0
2420,121.0
2421,121.0
2422,121.0
2423,122.0
2424,121.0
2425,122.0
2426,122.0
2427,121.0
2428,121.0
2429,122.0
2430,122.0
2431,121.0
2432,122.0
2433,121.0
2434,122.0
2435,121.0
2436,122.0
2437,121.0
2438,121.0
2439,122.0
2440,121.0
2441,121.0
2442,122.0
2443,121.0
2444,121.0
2445,121.0
2446,121.0
2447,122.0
2448,121.0
2449,122.0
2450,121.0
2451,122.0
2452,122.0
2453,121.0
2454,122.0
2455,121.0
2456,121.0
2457,121.0
2458,122.0
2459,121.0
2460,121.0
2461,121.0
2462,122.0
2463,122.0
2464,121.0
2465,122.0
2466,121.0
2467,122.0
2468,121.0
2469,121.0
2470,122.0
2471,122.0
2472,121.0
2473,121.0
2474,122.0
2475,122.0
2476,121.0
2477,122.0
2478,122.0
2479,121.0
2480,121.0
2481,122.0
2482,121.0
2483,122.0
2484,121.0
2485,122.0
2486,122.0
2487,122.0
2488,121.0
2489,122.0
2490,122.0
2491,121.0
2492,122.0
2493,123.0
2494,121.0
2495,122.0
2496,123.0
2497,121.0
2498,121.0
2499,122.0
2500,123.0
2501,122.0
2502,122.0
2503,122.0
2504,122.0
2505,122.0
2506,122.0
2507,122.0
2508,122.0
2509,122.0
2510,122.0
2511,123.0
2512,121.0
2513,123.0
2514,121.0
2515,122.0
2516,122.0
2517,121.0
2518,122.0
2519,122.0
2520,122.0
2521,122.0
2522,123.0
2523,123.0
2524,122.0
2525,123.0
2526,122.0
2527,122.0
2528,122.0
2529,123.0
2530,123.0
2531,123.0
2532,122.0
2533,122.0
2534,123.0
2535,123.0
2536,122.0
2537,123.0
2538,122.0
2539,122.0
2540,123.0
2541,123.0
2542,122.0
2543,122.0
2544,123.0
2545,123.0
2546,122.0
2547,122.0
2548,122.0
2549,123.0
2550,122.0
2551,122.0
2552,122.0
2553,122.0
2554,123.0
2555,122.0
2556,122.0
2557,122.0
2558,123.0
2559,123.0
2560,122.0
2561,122.0
2562,122.0
2563,122.0
2564,123.0
2565,123.0
2566,123.0
2567,122.0
2568,123.0
2569,122.0
2570,122.0
2571,123.0
2572,123.0
2573,123.0
2574,123.0
2575,122.0
2576,123.0
2577,122.0
2578,122.0
2579,122.0
2580,122.0
2581,123.0
2582,123.0
2583,122.0
2584,122.0
2585,122.0
2586,123.0
2587,123.0
2588,122.0
2589,123.0
2590,123.0
2591,123.0
2592,122.0
2593,122.0
2594,122.0
2595,123.0
2596,123.0
2597,122.0
2598,123.0
2599,122.0
2600,123.0
2601,123.0
2602,123.0
2603,123.0
2604,123.0
2605,122.0
2606,123.0
2607,122.0
2608,123.0
2609,123.0
2610,124.0
2611,122.0
2612,123.0
2613,124.0
2614,123.0
2615,124.0
2616,123.0
2617,124.0
2618,124.0
2619,122.0
2620,123.0
2621,122.0
2622,122.0
2623,123.0
2624,123.0
2625,124.0
2626,122.0
2627,124.0
2628,123.0
2629,123.0
2630,124.0
2631,123.0
2632,123.0
2633,122.0
2634,124.0
2635,124.0
2636,123.0
2637,123.0
2638,124.0
2639,122.0
2640,124.0
2641,124.0
2642,124.0
2643,124.0
2644,123.0
2645,124.0
2646,123.0
2647,124.0
2648,124.0
2649,124.0
2650,124.0
2651,124.0
2652,124.0
2653,124.0
2654,123.0
2655,123.0
2656,123.0
2657,124.0
2658,124.0
2659,124.0
2660,124.0
2661,123.0
2662,123.0
2663,123.0
2664,124.0
2665,124.0
2666,124.0
2667,123.0
2668,123.0
2669,124.0
2670,123.0
2671,124.0
2672,124.0
2673,123.0
2674,123.0
2675,123.0
2676,124.0
2677,123.0
2678,123.0
2679,123.0
2680,124.0
2681,123.0
2682,124.0
2683,124.0
2684,123.0
2685,123.0
2686,124.0
2687,124.0
2688,123.0
2689,124.0
2690,123.0
2691,124.0
2692,123.0
2693,123.0
2694,123.0
2695,123.0
2696,124.0
2697,123.0
2698,124.0
2699,123.0
2700,123.0
2701,125.0
2702,123.0
2703,123.0
2704,124.0
2705,124.0
2706,125.0
2707,124.0
2708,124.0
2709,124.0
2710,124.0
2711,125.0
2712,124.0
2713,124.0
2714,124.0
2715,123.0
2716,124.0
2717,123.0
2718,124.0
2719,125.0
2720,123.0
2721,124.0
2722,123.0
2723,124.0
2724,124.0
2725,125.0
2726,124.0
2727,123.0
2728,125.0
2729,124.0
2730,125.0
2731,125.0
2732,124.0
2733,124.0
2734,124.0
2735,124.0
2736,124.0
2737,125.0
2738,125.0
2739,124.0
2740,124.0
2741,125.0
2742,124.0
2743,124.0
2744,125.0
2745,125.0
2746,124.0
2747,125.0
2748,124.0
2749,125.0
2750,124.0
2751,124.0
2752,124.0
2753,124.0
2754,124.0
2755,124.0
2756,125.0
2757,125.0
2758,124.0
2759,125.0
2760,125.0
2761,125.0
2762,125.0
2763,125.0
2764,125.0
2765,125.0
2766,124.0
2767,124.0
2768,124.0
2769,124.0
2770,124.0
2771,125.0
2772,125.0
2773,125.0
2774,124.0
2775,124.0
2776,124.0
2777,124.0
2778,125.0
2779,125.0
2780,124.0
2781,124.0
2782,124.0
2783,124.0
2784,124.0
2785,125.0
2786,125.0
2787,125.0
2788,124.0
2789,125.0
2790,125.0
2791,125.0
2792,126.0
2793,125.0
2794,126.0
2795,125.0
2796,125.0
2797,125.0
2798,125.0
2799,125.0
2800,126.0
2801,125.0
2802,125.0
2803,124.0
2804,125.0
2805,124.0
2806,126.0
2807,125.0
2808,126.0
2809,125.0
2810,125.0
2811,125.0
2812,125.0
2813,125.0
2814,125.0
2815,126.0
2816,125.0
2817,125.0
2818,126.0
2819,125.0
2820,125.0
2821,126.0
2822,126.0
2823,125.0
2824,126.0
2825,125.0
2826,125.0
2827,125.0
2828,125.0
2829,125.0
2830,125.0
2831,125.0
2832,125.0
2833,126.0
2834,125.0
2835,126.0
2836,125.0
2837,125.0
2838,126.0
2839,125.0
2840,125.0
2841,126.0
2842,125.0
2843,126.0
2844,126.0
2845,125.0
2846,126.0
2847,126.0
2848,125.0
2849,125.0
2850,126.0
2851,126.0
2852,125.0
2853,126.0
2854,126.0
2855,125.0
2856,126.0
2857,126.0
2858,126.0
2859,125.0
2860,125.0
2861,125.0
2862,126.0
2863,126.0
2864,125.0
2865,126.0
2866,125.0
2867,125.0
2868,125.0
2869,126.0
2870,125.0
2871,125.0
2872,125.0
2873,125.0
2874,126.0
2875,126.0
2876,125.0
2877,125.0
2878,125.0
2879,126.0
2880,126.0
2881,126.0
2882,125.0
2883,126.0
2884,126.0
2885,125.0
2886,126.0
2887,126.0
2888,127.0
2889,127.0
2890,126.0
2891,125.0
2892,127.0
2893,126.0
2894,127.0
2895,125.0
2896,126.0
2897,126.0
2898,126.0
2899,126.0
2900,125.0
2901,127.0
2902,126.0
2903,126.0
2904,127.0
2905,126.0
2906,126.0
2907,126.0
2908,126.0
2909,126.0
2910,127.0
2911,126.0
2912,126.0
2913,127.0
2914,127.0
2915,127.0
2916,127.0
2917,127.0
2918,126.0
2919,127.0
2920,127.0
2921,126.0
2922,127.0
2923,127.0
2924,127.0
2925,127.0
2926,127.0
2927,127.0
2928,126.0
2929,126.0
2930,127.0
2931,127.0
2932,126.0
2933,127.0
2934,127.0
2935,127.0
2936,127.0
2937,126.0
2938,126.0
2939,126.0
2940,126.0
2941,126.0
2942,126.0
2943,126.0
2944,126.0
2945,126.0
2946,126.0
2947,127.0
2948,127.0
2949,126.0
2950,127.0
2951,127.0
2952,127.0
2953,127.0
2954,126.0
2955,126.0
2956,126.0
2957,126.0
2958,127.0
2959,126.0
2960,126.0
2961,126.0
2962,126.0
2963,127.0
2964,126.0
2965,127.0
2966,126.0
2967,126.0
2968,127.0
2969,127.0
2970,127.0
2971,126.0
2972,126.0
2973,127.0
2974,126.0
2975,127.0
2976,127.0
2977,127.0
2978,127.0
2979,127.0
2980,126.0
2981,126.0
2982,126.0
2983,126.0
2984,126.0
2985,126.0
2986,127.0
2987,127.0
2988,127.0
2989,126.0
2990,127.0
2991,126.0
2992,127.0
2993,126.0
2994,126.0
2995,126.0
2996,126.0
2997,127.0
2998,126.0
2999,126.0
3000,127.0
3001,127.0
3002,127.0
3003,127.0
3004,126.0
3005,127.0
3006,127.0
3007,127.0
3008,126.0
3009,127.0
3010,126.0
3011,127.0
3012,126.0
3013,128.0
3014,127.0
3015,127.0
3016,127.0
3017,127.0
3018,126.0
3019,127.0
3020,128.0
3021,127.0
3022,127.0
3023,128.0
3024,127.0
3025,126.0
3026,127.0
3027,127.0
3028,126.0
3029,126.0
3030,128.0
3031,127.0
3032,127.0
3033,128.0
3034,128.0
3035,127.0
3036,127.0
3037,127.0
3038,128.0
3039,127.0
3040,128.0
3041,128.0
3042,128.0
3043,128.0
3044,127.0
3045,128.0
3046,127.0
3047,128.0
3048,128.0
3049,127.0
3050,127.0
3051,127.0
3052,128.0
3053,128.0
3054,128.0
3055,127.0
3056,128.0
3057,128.0
3058,128.0
3059,128.0
3060,128.0
3061,127.0
3062,127.0
3063,128.0
3064,127.0
3065,128.0
3066,127.0
3067,128.0
3068,128.0
3069,127.0
3070,127.0
3071,128.0
3072,128.0
3073,128.0
3074,127.0
3075,127.0
3076,127.0
3077,127.0
3078,127.0
3079,127.0
3080,127.0
3081,127.0
3082,127.0
3083,128.0
3084,128.0
3085,127.0
3086,128.0
3087,127.0
3088,128.0
3089,128.0
3090,128.0
3091,127.0
3092,127.0
3093,128.0
3094,128.0
3095,127.0
3096,128.0
3097,128.0
3098,128.0
3099,128.0
3100,127.0
3101,127.0
3102,127.0
3103,128.0
3104,127.0
3105,127.0
3106,128.0
3107,127.0
3108,128.0
3109,128.0
3110,127.0
3111,128.0
3112,127.0
3113,127.0
3114,127.0
3115,127.0
3116,128.0
3117,127.0
3118,127.0
3119,127.0
3120,127.0
3121,127.0
3122,128.0
3123,128.0
3124,127.0
3125,128.0
3126,127.0
3127,128.0
3128,127.0
3129,127.0
3130,127.0
3131,127.0
3132,128.0
3133,128.0
3134,127.0
3135,128.0
3136,128.0
3137,128.0
3138,127.0
3139,128.0
3140,127.0
3141,127.0
3142,128.0
3143,127.0
3144,127.0
3145,127.0
3146,128.0
3147,127.0
3148,128.0
3149,128.0
3150,128.0
3151,127.0
3152,128.0
3153,129.0
3154,129.0
3155,128.0
3156,128.0
3157,127.0
3158,128.0
3159,127.0
3160,128.0
3161,127.0
3162,128.0
3163,128.0
3164,128.0
3165,128.0
3166,129.0
3167,129.0
3168,128.0
3169,129.0
3170,129.0
3171,129.0
3172,128.0
3173,129.0
3174,128.0
3175,127.0
3176,128.0
3177,129.0
3178,129.0
3179,128.0
3180,128.0
3181,129.0
3182,128.0
3183,129.0
3184,128.0
3185,128.0
3186,128.0
3187,128.0
3188,129.0
3189,128.0
3190,128.0
3191,128.0
3192,129.0
3193,128.0
3194,128.0
3195,129.0
3196,128.0
3197,129.0
3198,129.0
3199,128.0
3200,128.0
3201,128.0
3202,129.0
3203,129.0
3204,128.0
3205,128.0
3206,129.0
3207,128.0
3208,128.0
3209,129.0
3210,128.0
3211,128.0
3212,129.0
3213,128.0
3214,128.0
3215,128.0
3216,128.0
3217,128.0
3218,128.0
3219,128.0
3220,129.0
3221,129.0
3222,128.0
3223,128.0
3224,128.0
3225,129.0
3226,129.0
3227,129.0
3228,128.0
3229,128.0
3230,129.0
3231,129.0
3232,128.0
3233,129.0
3234,128.0
3235,129.0
3236,129.0
3237,128.0
3238,129.0
3239,128.0
3240,129.0
3241,129.0
3242,129.0
3243,129.0
3244,128.0
3245,129.0
3246,129.0
3247,128.0
3248,129.0
3249,129.0
3250,128.0
3251,129.0
3252,129.0
3253,129.0
3254,129.0
3255,128.0
3256,128.0
3257,128.0
3258,128.0
3259,129.0
3260,129.0
3261,129.0
3262,128.0
3263,128.0
3264,129.0
3265,128.0
3266,128.0
3267,129.0
3268,128.0
3269,129.0
3270,128.0
3271,128.0
3272,129.0
3273,129.0
3274,128.0
3275,129.0
3276,128.0
3277,128.0
3278,129.0
3279,129.0
3280,128.0
3281,128.0
3282,128.0
3283,128.0
3284,129.0
3285,128.0
3286,129.0
3287,129.0
3288,128.0
3289,128.0
3290,129.0
3291,129.0
3292,129.0
3293,129.0
3294,128.0
3295,128.0
3296,128.0
3297,128.0
3298,129.0
3299,128.0
3300,129.0
3301,128.0
3302,130.0
3303,128.0
3304,129.0
3305,129.0
3306,130.0
3307,129.0
3308,129.0
3309,128.0
3310,130.0
3311,128.0
3312,130.0
3313,129.0
3314,129.0
3315,130.0
3316,129.0
3317,129.0
3318,129.0
3319,130.0
3320,130.0
3321,130.0
3322,130.0
3323,129.0
3324,130.0
3325,129.0
3326,129.0
3327,130.0
3328,129.0
3329,129.0
3330,129.0
3331,130.0
3332,129.0
3333,129.0
3334,129.0
3335,129.0
3336,129.0
3337,130.0
3338,129.0
3339,129.0
3340,130.0
3341,130.0
3342,129.0
3343,130.0
3344,130.0
3345,129.0
3346,129.0
3347,130.0
3348,129.0
3349,129.0
3350,130.0
3351,129.0
3352,130.0
3353,130.0
3354,130.0
3355,129.0
3356,130.0
3357,129.0
3358,129.0
3359,129.0
3360,129.0
3361,129.0
3362,129.0
3363,129.0
3364,130.0
3365,129.0
3366,130.0
3367,129.0
3368,130.0
3369,130.0
3370,130.0
3371,129.0
3372,129.0
3373,130.0
3374,129.0
3375,129.0
3376,130.0
3377,129.0
3378,129.0
3379,129.0
3380,130.0
3381,130.0
3382,129.0
3383,129.0
3384,129.0
3385,129.0
3386,129.0
3387,130.0
3388,130.0
3389,130.0
3390,129.0
3391,130.0
3392,130.0
3393,130.0
3394,129.0
3395,129.0
3396,129.0
3397,130.0
3398,129.0
3399,129.0
3400,130.0
3401,130.0
3402,129.0
3403,130.0
3404,130.0
3405,129.0
3406,129.0
3407,130.0
3408,130.0
3409,130.0
3410,130.0
3411,130.0
3412,130.0
3413,130.0
3414,130.0
3415,129.0
3416,129.0
3417,130.0
3418,129.0
3419,129.0
3420,130.0
3421,129.0
3422,129.0
3423,130.0
3424,130.0
3425,129.0
3426,130.0
3427,129.0
3428,130.0
3429,129.0
3430,129.0
3431,130.0
3432,129.0
3433,130.0
3434,129.0
3435,129.0
3436,130.0
3437,130.0
3438,130.0
3439,129.0
3440,130.0
3441,130.0
3442,129.0
3443,129.0
3444,130.0
3445,129.0
3446,130.0
3447,129.0
3448,129.0
3449,129.0
3450,131.0
3451,130.0
3452,131.0
3453,131.0
3454,130.0
3455,130.0
3456,131.0
3457,130.0
3458,130.0
3459,131.0
3460,131.0
3461,130.0
3462,131.0
3463,131.0
3464,131.0
3465,131.0
3466,130.0
3467,131.0
3468,130.0
3469,131.0
3470,130.0
3471,130.0
3472,131.0
3473,130.0
3474,130.0
3475,130.0
3476,130.0
3477,130.0
3478,130.0
3479,130.0
3480,130.0
3481,131.0
3482,130.0
3483,131.0
3484,131.0
3485,130.0
3486,131.0
3487,130.0
3488,130.0
3489,130.0
3490,131.0
3491,130.0
3492,130.0
3493,131.0
3494,131.0
3495,130.0
3496,131.0
3497,131.0
3498,131.0
3499,130.0
3500,131.0
3501,130.0
3502,131.0
3503,130.0
3504,131.0
3505,131.0
3506,130.0
3507,130.0
3508,130.0
3509,131.0
3510,131.0
3511,130.0
3512,130.0
3513,131.0
3514,131.0
3515,130.0
3516,131.0
3517,131.0
3518,130.0
3519,131.0
3520,131.0
3521,130.0
3522,131.0
3523,131.0
3524,130.0
3525,130.0
3526,130.0
3527,131.0
3528,131.0
3529,131.0
3530,131.0
3531,131.0
3532,130.0
3533,131.0
3534,130.0
3535,131.0
3536,131.0
3537,130.0
3538,131.0
3539,131.0
3540,130.0
3541,131.0
3542,130.0
3543,131.0
3544,130.0
3545,130.0
3546,130.0
3547,130.0
3548,131.0
3549,131.0
3550,130.0
3551,131.0
3552,130.0
3553,131.0
3554,130.0
3555,131.0
3556,130.0
3557,131.0
3558,130.0
3559,131.0
3560,130.0
3561,130.0
3562,130.0
3563,131.0
3564,130.0
3565,131.0
3566,131.0
3567,130.0
3568,130.0
3569,130.0
3570,131.0
3571,131.0
3572,131.0
3573,131.0
3574,132.0
3575,131.0
3576,130.0
3577,131.0
3578,131.0
3579,132.0
3580,132.0
3581,131.0
3582,131.0
3583,132.0
3584,132.0
3585,131.0
3586,132.0
3587,131.0
3588,131.0
3589,131.0
3590,131.0
3591,132.0
3592,131.0
3593,131.0
3594,130.0
3595,131.0
3596,131.0
3597,131.0
3598,131.0
3599,132.0
3600,131.0
3601,131.0
3602,131.0
3603,131.0
3604,132.0
3605,132.0
3606,131.0
3607,132.0
3608,132.0
3609,131.0
3610,131.0
3611,131.0
3612,132.0
3613,131.0
3614,131.0
3615,131.0
3616,131.0
3617,132.0
3618,132.0
3619,131.0
3620,132.0
3621,131.0
3622,132.0
3623,132.0
3624,132.0
3625,131.0
3626,131.0
3627,132.0
3628,132.0
3629,131.0
3630,132.0
3631,132.0
3632,132.0
3633,132.0
3634,131.0
3635,132.0
3636,132.0
3637,132.0
3638,131.0
3639,132.0
3640,131.0
3641,132.0
3642,132.0
3643,132.0
3644,131.0
3645,132.0
3646,132.0
3647,132.0
3648,131.0
3649,131.0
3650,132.0
3651,132.0
3652,131.0
3653,131.0
3654,132.0
3655,131.0
3656,131.0
3657,131.0
3658,131.0
3659,132.0
3660,132.0
3661,132.0
3662,132.0
3663,132.0
3664,131.0
3665,132.0
3666,132.0
3667,132.0
3668,131.0
3669,132.0
3670,132.0
3671,131.0
3672,133.0
3673,131.0
3674,132.0
3675,131.0
3676,131.0
3677,132.0
3678,131.0
3679,132.0
3680,132.0
3681,132.0
3682,132.0
3683,133.0
3684,131.0
3685,131.0
3686,132.0
3687,131.0
3688,132.0
3689,131.0
3690,132.0
3691,133.0
3692,133.0
3693,132.0
3694,133.0
3695,132.0
3696,133.0
3697,133.0
3698,133.0
3699,133.0
3700,133.0
3701,132.0
3702,132.0
3703,133.0
3704,132.0
3705,133.0
3706,132.0
3707,132.0
3708,132.0
3709,132.0
3710,133.0
3711,133.0
3712,133.0
3713,132.0
3714,133.0
3715,132.0
3716,133.0
3717,132.0
3718,133.0
3719,133.0
3720,133.0
3721,133.0
3722,132.0
3723,132.0
3724,133.0
3725,133.0
3726,132.0
3727,133.0
3728,132.0
3729,133.0
3730,132.0
3731,133.0
3732,133.0
3733,132.0
3734,133.0
3735,132.0
3736,133.0
3737,133.0
3738,133.0
3739,133.0
3740,132.0
3741,132.0
3742,133.0
3743,133.0
3744,132.0
3745,133.0
3746,132.0
3747,133.0
3748,133.0
3749,133.0
3750,132.0
3751,132.0
3752,133.0
3753,133.0
3754,133.0
3755,133.0
3756,132.0
3757,132.0
3758,132.0
3759,133.0
3760,132.0
3761,132.0
3762,132.0
3763,132.0
3764,133.0
3765,132.0
3766,132.0
3767,133.0
3768,132.0
3769,132.0
3770,132.0
3771,132.0
3772,132.0
3773,133.0
3774,133.0
3775,132.0
3776,132.0
3777,132.0
3778,133.0
3779,133.0
3780,132.0
3781,133.0
3782,133.0
3783,132.0
3784,133.0
3785,134.0
3786,132.0
3787,133.0
3788,133.0
3789,132.0
3790,132.0
3791,132.0
3792,133.0
3793,134.0
3794,134.0
3795,133.0
3796,133.0
3797,133.0
3798,132.0
3799,133.0
3800,133.0
3801,133.0
3802,132.0
3803,133.0
3804,132.0
3805,132.0
3806,134.0
3807,133.0
3808,133.0
3809,134.0
3810,134.0
3811,134.0
3812,134.0
3813,133.0
3814,133.0
3815,133.0
3816,133.0
3817,134.0
3818,133.0
3819,134.0
3820,134.0
3821,134.0
3822,133.0
3823,133.0
3824,134.0
3825,134.0
3826,134.0
3827,134.0
3828,133.0
3829,134.0
3830,133.0
3831,134.0
3832,133.0
3833,133.0
3834,134.0
3835,133.0
3836,133.0
3837,134.0
3838,133.0
3839,134.0
3840,133.0
3841,134.0
3842,134.0
3843,134.0
3844,133.0
3845,133.0
3846,133.0
3847,133.0
3848,134.0
3849,133.0
3850,134.0
3851,134.0
3852,133.0
3853,133.0
3854,134.0
3855,134.0
3856,133.0
3857,134.0
3858,134.0
3859,134.0
3860,133.0
3861,133.0
3862,134.0
3863,133.0
3864,133.0
3865,133.0
3866,133.0
3867,133.0
3868,133.0
3869,134.0
3870,133.0
3871,134.0
3872,133.0
3873,134.0
3874,133.0
3875,134.0
3876,133.0
3877,133.0
3878,133.0
3879,133.0
3880,133.0
3881,133.0
3882,133.0
3883,134.0
3884,134.0
3885,134.0
3886,134.0
3887,133.0
3888,133.0
3889,133.0
3890,134.0
3891,134.0
3892,133.0
3893,134.0
3894,134.0
3895,133.0
3896,133.0
3897,134.0
3898,133.0
3899,134.0
3900,133.0
3901,133.0
3902,133.0
3903,133.0
3904,133.0
3905,133.0
3906,133.0
3907,133.0
3908,134.0
3909,134.0
3910,133.0
3911,133.0
3912,133.0
3913,133.0
3914,133.0
3915,133.0
3916,133.0
3917,133.0
3918,133.0
3919,134.0
3920,134.0
3921,134.0
3922,134.0
3923,134.0
3924,133.0
3925,134.0
3926,133.0
3927,133.0
3928,134.0
3929,133.0
3930,134.0
3931,135.0
3932,134.0
3933,134.0
3934,135.0
3935,134.0
3936,135.0
3937,133.0
3938,133.0
3939,135.0
3940,135.0
3941,134.0
3942,133.0
3943,135.0
3944,135.0
3945,134.0
3946,134.0
3947,133.0
3948,134.0
3949,134.0
3950,134.0
3951,134.0
3952,134.0
3953,135.0
3954,135.0
3955,134.0
3956,134.0
3957,134.0
3958,134.0
3959,134.0
3960,135.0
3961,135.0
3962,135.0
3963,135.0
3964,135.0
3965,135.0
3966,134.0
3967,134.0
3968,134.0
3969,134.0
3970,134.0
3971,134.0
3972,135.0
3973,134.0
3974,135.0
3975,134.0
3976,135.0
3977,135.0
3978,134.0
3979,135.0
3980,135.0
3981,135.0
3982,134.0
3983,135.0
3984,135.0
3985,135.0
3986,134.0
3987,135.0
3988,135.0
3989,135.0
3990,134.0
3991,134.0
3992,135.0
3993,134.0
3994,134.0
3995,135.0
3996,135.0
3997,134.0
3998,134.0
3999,134.0
4000,134.0
4001,135.0
4002,135.0
4003,134.0
4004,134.0
4005,135.0
4006,134.0
4007,134.0
4008,134.0
4009,134.0
4010,134.0
4011,134.0
4012,135.0
4013,134.0
4014,134.0
4015,134.0
4016,134.0
4017,134.0
4018,134.0
4019,135.0
4020,135.0
4021,135.0
4022,135.0
4023,134.0
4024,134.0
4025,134.0
4026,135.0
4027,135.0
4028,134.0
4029,134.0
4030,135.0
4031,134.0
4032,135.0
4033,135.0
4034,135.0
4035,135.0
4036,134.0
4037,135.0
4038,135.0
4039,135.0
4040,135.0
4041,134.0
4042,134.0
4043,135.0
4044,134.0
4045,135.0
4046,134.0
4047,135.0
4048,135.0
4049,134.0
4050,134.0
4051,134.0
4052,134.0
4053,135.0
4054,135.0
4055,134.0
4056,135.0
4057,134.0
4058,135.0
4059,135.0
4060,134.0
4061,135.0
4062,134.0
4063,134.0
4064,135.0
4065,134.0
4066,134.0
4067,135.0
4068,135.0
4069,135.0
4070,134.0
4071,134.0
4072,135.0
4073,134.0
4074,134.0
4075,134.0
4076,134.0
4077,135.0
4078,134.0
4079,135.0
4080,135.0
4081,135.0
4082,134.0
4083,134.0
4084,135.0
4085,134.0
4086,134.0
4087,135.0
4088,134.0
4089,134.0
4090,134.0
4091,135.0
4092,134.0
4093,135.0
4094,135.0
4095,135.0
4096,135.0
4097,135.0
4098,134.0
4099,134.0
4100,134.0
4101,134.0
4102,134.0
4103,135.0
4104,134.0
4105,134.0
4106,135.0
4107,135.0
4108,135.0
4109,134.0
4110,135.0
4111,136.0
4112,136.0
4113,134.0
4114,136.0
4115,135.0
4116,135.0
4117,134.0
4118,136.0
4119,136.0
4120,136.0
4121,136.0
4122,135.0
4123,135.0
4124,135.0
4125,135.0
4126,135.0
4127,136.0
4128,135.0
4129,136.0
4130,135.0
4131,136.0
4132,135.0
4133,136.0
4134,135.0
4135,136.0
4136,135.0
4137,134.0
4138,136.0
4139,134.0
