,tiempo
2141,119.0
2142,118.0
2143,118.0
2144,118.0
2145,118.0
2146,118.0
2147,119.0
2148,118.0
2149,119.0
2150,119.0
2151,118.0
2152,118.0
2153,119.0
2154,119.0
2155,118.0
2156,118.0
2157,119.0
2158,119.0
2159,119.0
2160,118.0
2161,120.0
2162,119.0
2163,119.0
2164,119.0
2165,119.0
2166,119.0
2167,119.0
2168,120.0
2169,119.0
2170,120.0
2171,118.0
2172,118.0
2173,120.0
2174,120.0
2175,119.0
2176,119.0
2177,119.0
2178,119.0
2179,119.0
2180,120.0
2181,119.0
2182,120.0
2183,118.0
2184,120.0
2185,118.0
2186,118.0
2187,119.0
2188,118.0
2189,118.0
2190,119.0
2191,120.0
2192,120.0
2193,119.0
2194,120.0
2195,120.0
2196,119.0
2197,120.0
2198,119.0
2199,120.0
2200,119.0
2201,119.0
2202,119.0
2203,120.0
2204,119.0
2205,120.0
2206,119.0
2207,120.0
2208,120.0
2209,119.0
2210,119.0
2211,119.0
2212,120.0
2213,120.0
2214,119.0
2215,119.0
2216,119.0
2217,119.0
2218,120.0
2219,119.0
2220,120.0
2221,120.0
2222,120.0
2223,120.0
2224,119.0
2225,119.0
2226,120.0
2227,119.0
2228,119.0
2229,119.0
2230,119.0
2231,119.0
2232,120.0
2233,120.0
2234,120.0
2235,119.0
2236,119.0
2237,119.0
2238,120.0
2239,119.0
2240,119.0
2241,120.0
2242,120.0
2243,119.0
2244,120.0
2245,119.0
2246,119.0
2247,119.0
2248,119.0
2249,119.0
2250,120.0
2251,121.0
2252,120.0
2253,119.0
2254,120.0
2255,120.0
2256,120.0
2257,120.0
2258,120.0
2259,119.0
2260,120.0
2261,120.0
2262,120.0
2263,120.0
2264,120.0
2265,119.0
2266,120.0
2267,119.0
2268,119.0
2269,120.0
2270,119.0
2271,121.0
2272,120.0
2273,119.0
2274,120.0
2275,121.0
2276,119.0
2277,119.0
2278,120.0
2279,120.0
2280,120.0
2281,121.0
2282,120.0
2283,120.0
2284,121.0
2285,120.0
2286,120.0
2287,120.0
2288,120.0
2289,120.0
2290,121.0
2291,120.0
2292,120.0
2293,121.0
2294,121.0
2295,121.0
2296,121.0
2297,120.0
2298,121.0
2299,120.0
2300,121.0
2301,121.0
2302,120.0
2303,121.0
2304,121.0
2305,120.0
2306,120.0
2307,121.0
2308,121.0
2309,121.0
2310,120.0
2311,120.0
2312,120.0
2313,121.0
2314,121.0
2315,120.0
2316,120.0
2317,120.0
2318,121.0
2319,121.0
2320,121.0
2321,121.0
2322,121.0
2323,121.0
2324,121.0
2325,120.0
2326,121.0
2327,121.0
2328,120.0
2329,121.0
2330,120.0
2331,120.0
2332,120.0
2333,120.0
2334,120.0
2335,120.0
2336,121.0
2337,120.0
2338,120.0
2339,120.0
2340,120.0
2341,121.0
2342,121.0
2343,121.0
2344,120.0
2345,121.0
2346,120.0
2347,121.0
2348,120.0
2349,121.0
2350,121.0
2351,121.0
2352,120.0
2353,120.0
2354,120.0
2355,121.0
2356,121.0
2357,120.0
2358,121.0
2359,120.0
2360,120.0
2361,121.0
2362,120.0
2363,120.0
2364,121.0
2365,120.0
2366,121.0
2367,121.0
2368,121.0
2369,121.0
2370,120.0
2371,121.0
2372,121.0
2373,121.0
2374,120.0
2375,120.0
2376,121.0
2377,121.0
2378,120.0
2379,120.0
2380,122.0
2381,120.0
2382,121.0
2383,122.0
2384,121.0
2385,120.0
2386,122.0
2387,122.0
2388,121.0
2389,121.0
2390,122.0
2391,120.0
2392,121.0
2393,120.0
2394,121.0
2395,120.0
2396,120.0
2397,121.0
2398,121.0
2399,121.0
2400,122.0
2401,122.0
2402,122.0
2403,121.0
2404,121.0
2405,121.0
2406,121.0
2407,121.0
2408,121.0
2409,122.0
2410,122.0
2411,121.0
2412,121.0
2413,122.0
2414,121.0
2415,121.0
2416,121.0
2417,121.0
2418,122.0
2419,122.0
2420,121.0
2421,122.0
2422,121.0
2423,122.0
2424,121.0
2425,121.0
2426,121.0
2427,122.0
2428,122.0
2429,122.0
2430,121.0
2431,121.0
2432,122.0
2433,122.0
2434,122.0
2435,122.0
2436,122.0
2437,121.0
2438,121.0
2439,122.0
2440,122.0
2441,122.0
2442,122.0
2443,122.0
2444,121.0
2445,122.0
2446,122.0
2447,122.0
2448,121.0
2449,122.0
2450,122.0
2451,121.0
2452,122.0
2453,122.0
2454,122.0
2455,121.0
2456,122.0
2457,122.0
2458,121.0
2459,122.0
2460,122.0
2461,122.0
2462,121.0
2463,121.0
2464,122.0
2465,121.0
2466,122.0
2467,122.0
2468,121.0
2469,121.0
2470,122.0
2471,121.0
2472,121.0
2473,121.0
2474,122.0
2475,121.0
2476,121.0
2477,121.0
2478,121.0
2479,121.0
2480,122.0
2481,121.0
2482,121.0
2483,122.0
2484,122.0
2485,122.0
2486,122.0
2487,121.0
2488,122.0
2489,121.0
2490,121.0
2491,123.0
2492,121.0
2493,123.0
2494,123.0
2495,122.0
2496,122.0
2497,123.0
2498,121.0
2499,122.0
2500,122.0
2501,121.0
2502,123.0
2503,122.0
2504,122.0
2505,122.0
2506,122.0
2507,123.0
2508,121.0
2509,123.0
2510,122.0
2511,123.0
2512,123.0
2513,121.0
2514,122.0
2515,121.0
2516,122.0
2517,122.0
2518,122.0
2519,122.0
2520,122.0
2521,122.0
2522,123.0
2523,123.0
2524,123.0
2525,122.0
2526,123.0
2527,123.0
2528,123.0
2529,123.0
2530,123.0
2531,123.0
2532,123.0
2533,122.0
2534,122.0
2535,123.0
2536,122.0
2537,122.0
2538,122.0
2539,123.0
2540,123.0
2541,122.0
2542,123.0
2543,123.0
2544,122.0
2545,123.0
2546,122.0
2547,122.0
2548,123.0
2549,123.0
2550,122.0
2551,122.0
2552,123.0
2553,123.0
2554,123.0
2555,122.0
2556,123.0
2557,123.0
2558,123.0
2559,122.0
2560,122.0
2561,123.0
2562,122.0
2563,122.0
2564,123.0
2565,123.0
2566,123.0
2567,123.0
2568,122.0
2569,123.0
2570,123.0
2571,122.0
2572,122.0
2573,123.0
2574,123.0
2575,122.0
2576,122.0
2577,122.0
2578,123.0
2579,122.0
2580,123.0
2581,123.0
2582,122.0
2583,122.0
2584,123.0
2585,123.0
2586,122.0
2587,123.0
2588,122.0
2589,123.0
2590,122.0
2591,123.0
2592,122.0
2593,122.0
2594,123.0
2595,122.0
2596,122.0
2597,123.0
2598,122.0
2599,122.0
2600,122.0
2601,122.0
2602,123.0
2603,122.0
2604,123.0
2605,122.0
2606,123.0
2607,123.0
2608,122.0
2609,123.0
2610,122.0
2611,123.0
2612,123.0
2613,124.0
2614,123.0
2615,122.0
2616,123.0
2617,124.0
2618,124.0
2619,122.0
2620,124.0
2621,122.0
2622,124.0
2623,122.0
2624,122.0
2625,124.0
2626,124.0
2627,122.0
2628,123.0
2629,123.0
2630,124.0
2631,122.0
2632,123.0
2633,123.0
2634,123.0
2635,123.0
2636,123.0
2637,123.0
2638,123.0
2639,123.0
2640,124.0
2641,124.0
2642,124.0
2643,123.0
2644,124.0
2645,123.0
2646,123.0
2647,124.0
2648,124.0
2649,123.0
2650,124.0
2651,124.0
2652,123.0
2653,123.0
2654,124.0
2655,124.0
2656,123.0
2657,123.0
2658,124.0
2659,123.0
2660,124.0
2661,124.0
2662,123.0
2663,124.0
2664,124.0
2665,124.0
2666,124.0
2667,123.0
2668,124.0
2669,123.0
2670,124.0
2671,123.0
2672,123.0
2673,124.0
2674,124.0
2675,123.0
2676,123.0
2677,124.0
2678,124.0
2679,123.0
2680,124.0
2681,123.0
2682,123.0
2683,123.0
2684,124.0
2685,124.0
2686,124.0
2687,123.0
2688,123.0
2689,124.0
2690,124.0
2691,123.0
2692,124.0
2693,123.0
2694,123.0
2695,124.0
2696,124.0
2697,123.0
2698,123.0
2699,124.0
2700,124.0
2701,124.0
2702,124.0
2703,123.0
2704,125.0
2705,123.0
2706,123.0
2707,123.0
2708,123.0
2709,124.0
2710,123.0
2711,124.0
2712,123.0
2713,124.0
2714,124.0
2715,124.0
2716,124.0
2717,124.0
2718,123.0
2719,124.0
2720,125.0
2721,125.0
2722,124.0
2723,125.0
2724,123.0
2725,124.0
2726,125.0
2727,124.0
2728,125.0
2729,124.0
2730,124.0
2731,125.0
2732,124.0
2733,124.0
2734,124.0
2735,124.0
2736,125.0
2737,125.0
2738,124.0
2739,124.0
2740,124.0
2741,125.0
2742,125.0
2743,124.0
2744,125.0
2745,125.0
2746,125.0
2747,124.0
2748,124.0
2749,124.0
2750,125.0
2751,125.0
2752,124.0
2753,125.0
2754,124.0
2755,125.0
2756,125.0
2757,125.0
2758,125.0
2759,125.0
2760,124.0
2761,125.0
2762,124.0
2763,125.0
2764,125.0
2765,125.0
2766,124.0
2767,124.0
2768,125.0
2769,124.0
2770,125.0
2771,124.0
2772,125.0
2773,125.0
2774,124.0
2775,124.0
2776,124.0
2777,124.0
2778,125.0
2779,125.0
2780,125.0
2781,124.0
2782,125.0
2783,125.0
2784,124.0
2785,125.0
2786,124.0
2787,124.0
2788,124.0
2789,125.0
2790,126.0
2791,125.0
2792,125.0
2793,125.0
2794,125.0
2795,126.0
2796,126.0
2797,125.0
2798,126.0
2799,124.0
2800,126.0
2801,125.0
2802,126.0
2803,126.0
2804,126.0
2805,126.0
2806,126.0
2807,126.0
2808,126.0
2809,125.0
2810,125.0
2811,125.0
2812,126.0
2813,125.0
2814,126.0
2815,126.0
2816,125.0
2817,124.0
2818,125.0
2819,126.0
2820,126.0
2821,126.0
2822,125.0
2823,125.0
2824,126.0
2825,125.0
2826,126.0
2827,126.0
2828,125.0
2829,125.0
2830,125.0
2831,126.0
2832,125.0
2833,125.0
2834,125.0
2835,126.0
2836,125.0
2837,126.0
2838,126.0
2839,125.0
2840,125.0
2841,126.0
2842,126.0
2843,125.0
2844,126.0
2845,125.0
2846,126.0
2847,125.0
2848,125.0
2849,125.0
2850,125.0
2851,126.0
2852,125.0
2853,126.0
2854,125.0
2855,125.0
2856,126.0
2857,125.0
2858,125.0
2859,125.0
2860,126.0
2861,126.0
2862,126.0
2863,125.0
2864,126.0
2865,125.0
2866,126.0
2867,126.0
2868,126.0
2869,125.0
2870,125.0
2871,125.0
2872,125.0
2873,125.0
2874,126.0
2875,125.0
2876,125.0
2877,125.0
2878,126.0
2879,126.0
2880,127.0
2881,126.0
2882,126.0
2883,127.0
2884,126.0
2885,126.0
2886,127.0
2887,125.0
2888,125.0
2889,126.0
2890,125.0
2891,126.0
2892,126.0
2893,127.0
2894,125.0
2895,126.0
2896,127.0
2897,126.0
2898,126.0
2899,127.0
2900,127.0
2901,125.0
2902,126.0
2903,126.0
2904,127.0
2905,126.0
2906,126.0
2907,126.0
2908,125.0
2909,126.0
2910,126.0
2911,127.0
2912,127.0
2913,126.0
2914,127.0
2915,127.0
2916,127.0
2917,127.0
2918,127.0
2919,127.0
2920,127.0
2921,126.0
2922,126.0
2923,126.0
2924,126.0
2925,126.0
2926,127.0
2927,127.0
2928,127.0
2929,126.0
2930,126.0
2931,126.0
2932,126.0
2933,127.0
2934,127.0
2935,126.0
2936,126.0
2937,126.0
2938,126.0
2939,126.0
2940,127.0
2941,127.0
2942,127.0
2943,126.0
2944,127.0
2945,126.0
2946,126.0
2947,127.0
2948,126.0
2949,127.0
2950,126.0
2951,126.0
2952,127.0
2953,127.0
2954,126.0
2955,127.0
2956,126.0
2957,126.0
2958,126.0
2959,126.0
2960,126.0
2961,127.0
2962,126.0
2963,127.0
2964,126.0
2965,126.0
2966,126.0
2967,126.0
2968,126.0
2969,126.0
2970,127.0
2971,126.0
2972,126.0
2973,127.0
2974,126.0
2975,126.0
2976,127.0
2977,127.0
2978,126.0
2979,127.0
2980,126.0
2981,126.0
2982,126.0
2983,126.0
2984,126.0
2985,126.0
2986,126.0
2987,126.0
2988,127.0
2989,126.0
2990,127.0
2991,126.0
2992,126.0
2993,127.0
2994,126.0
2995,126.0
2996,127.0
2997,126.0
2998,127.0
2999,127.0
3000,126.0
3001,128.0
3002,127.0
3003,126.0
3004,126.0
3005,128.0
3006,127.0
3007,127.0
3008,128.0
3009,128.0
3010,126.0
3011,128.0
3012,127.0
3013,127.0
3014,126.0
3015,126.0
3016,127.0
3017,128.0
3018,128.0
3019,127.0
3020,128.0
3021,126.0
3022,126.0
3023,126.0
3024,127.0
3025,127.0
3026,126.0
3027,126.0
3028,126.0
3029,128.0
3030,128.0
3031,127.0
3032,127.0
3033,127.0
3034,128.0
3035,128.0
3036,128.0
3037,127.0
3038,127.0
3039,128.0
3040,127.0
3041,128.0
3042,127.0
3043,128.0
3044,128.0
3045,127.0
3046,127.0
3047,128.0
3048,127.0
3049,128.0
3050,127.0
3051,127.0
3052,128.0
3053,127.0
3054,128.0
3055,127.0
3056,128.0
3057,128.0
3058,127.0
3059,128.0
3060,127.0
3061,127.0
3062,127.0
3063,127.0
3064,127.0
3065,128.0
3066,127.0
3067,127.0
3068,128.0
3069,128.0
3070,128.0
3071,128.0
3072,128.0
3073,127.0
3074,128.0
3075,128.0
3076,127.0
3077,128.0
3078,128.0
3079,128.0
3080,128.0
3081,128.0
3082,128.0
3083,127.0
3084,127.0
3085,128.0
3086,128.0
3087,127.0
3088,128.0
3089,128.0
3090,128.0
3091,128.0
3092,127.0
3093,127.0
3094,127.0
3095,127.0
3096,127.0
3097,127.0
3098,127.0
3099,127.0
3100,127.0
3101,127.0
3102,128.0
3103,128.0
3104,127.0
3105,128.0
3106,128.0
3107,128.0
3108,128.0
3109,127.0
3110,127.0
3111,127.0
3112,127.0
3113,128.0
3114,127.0
3115,127.0
3116,127.0
3117,127.0
3118,128.0
3119,127.0
3120,128.0
3121,127.0
3122,127.0
3123,128.0
3124,128.0
3125,128.0
3126,127.0
3127,127.0
3128,128.0
3129,127.0
3130,128.0
3131,128.0
3132,128.0
3133,128.0
3134,128.0
3135,127.0
3136,127.0
3137,127.0
3138,127.0
3139,127.0
3140,127.0
3141,128.0
3142,128.0
3143,128.0
3144,127.0
3145,128.0
3146,127.0
3147,128.0
3148,127.0
3149,127.0
3150,127.0
3151,127.0
3152,128.0
3153,128.0
3154,128.0
3155,129.0
3156,128.0
3157,128.0
3158,128.0
3159,127.0
3160,128.0
3161,128.0
3162,129.0
3163,128.0
3164,128.0
3165,127.0
3166,129.0
3167,127.0
3168,129.0
3169,128.0
3170,129.0
3171,128.0
3172,129.0
3173,127.0
3174,128.0
3175,128.0
3176,129.0
3177,129.0
3178,128.0
3179,129.0
3180,128.0
3181,129.0
3182,128.0
3183,128.0
3184,128.0
3185,129.0
3186,128.0
3187,128.0
3188,129.0
3189,129.0
3190,128.0
3191,128.0
3192,128.0
3193,129.0
3194,128.0
3195,129.0
3196,129.0
3197,129.0
3198,129.0
3199,128.0
3200,129.0
3201,128.0
3202,129.0
3203,129.0
3204,128.0
3205,128.0
3206,128.0
3207,129.0
3208,129.0
3209,129.0
3210,128.0
3211,129.0
3212,129.0
3213,129.0
3214,129.0
3215,129.0
3216,128.0
3217,128.0
3218,129.0
3219,128.0
3220,129.0
3221,128.0
3222,129.0
3223,129.0
3224,128.0
3225,128.0
3226,129.0
3227,129.0
3228,129.0
3229,128.0
3230,128.0
3231,128.0
3232,128.0
3233,128.0
3234,128.0
3235,128.0
3236,128.0
3237,128.0
3238,129.0
3239,129.0
3240,128.0
3241,129.0
3242,128.0
3243,129.0
3244,129.0
3245,129.0
3246,128.0
3247,128.0
3248,129.0
3249,129.0
3250,128.0
3251,129.0
3252,129.0
3253,129.0
3254,129.0
3255,128.0
3256,128.0
3257,128.0
3258,129.0
3259,128.0
3260,128.0
3261,129.0
3262,128.0
3263,129.0
3264,129.0
3265,128.0
3266,129.0
3267,128.0
3268,128.0
3269,128.0
3270,128.0
3271,129.0
3272,128.0
3273,128.0
3274,128.0
3275,128.0
3276,128.0
3277,129.0
3278,129.0
3279,128.0
3280,129.0
3281,128.0
3282,129.0
3283,128.0
3284,128.0
3285,128.0
3286,128.0
3287,129.0
3288,129.0
3289,128.0
3290,129.0
3291,129.0
3292,129.0
3293,128.0
3294,129.0
3295,128.0
3296,128.0
3297,129.0
3298,128.0
3299,128.0
3300,129.0
3301,130.0
3302,129.0
3303,129.0
3304,129.0
3305,130.0
3306,128.0
3307,129.0
3308,129.0
3309,130.0
3310,129.0
3311,130.0
3312,129.0
3313,129.0
3314,129.0
3315,130.0
3316,129.0
3317,128.0
3318,130.0
3319,129.0
3320,130.0
3321,129.0
3322,130.0
3323,130.0
3324,129.0
3325,129.0
3326,129.0
3327,129.0
3328,130.0
3329,129.0
3330,129.0
3331,130.0
3332,130.0
3333,130.0
3334,130.0
3335,129.0
3336,130.0
3337,129.0
3338,130.0
3339,129.0
3340,129.0
3341,129.0
3342,129.0
3343,130.0
3344,129.0
3345,129.0
3346,129.0
3347,130.0
3348,129.0
3349,129.0
3350,130.0
3351,129.0
3352,130.0
3353,130.0
3354,129.0
3355,129.0
3356,129.0
3357,130.0
3358,130.0
3359,129.0
3360,129.0
3361,130.0
3362,129.0
3363,129.0
3364,130.0
3365,129.0
3366,129.0
3367,130.0
3368,129.0
3369,129.0
3370,129.0
3371,129.0
3372,129.0
3373,129.0
3374,129.0
3375,130.0
3376,130.0
3377,129.0
3378,129.0
3379,129.0
3380,130.0
3381,130.0
3382,130.0
3383,129.0
3384,129.0
3385,130.0
3386,130.0
3387,129.0
3388,130.0
3389,129.0
3390,130.0
3391,130.0
3392,129.0
3393,130.0
3394,129.0
3395,130.0
3396,130.0
3397,130.0
3398,130.0
3399,129.0
3400,130.0
3401,130.0
3402,129.0
3403,130.0
3404,130.0
3405,129.0
3406,130.0
3407,130.0
3408,130.0
3409,130.0
3410,129.0
3411,129.0
3412,129.0
3413,129.0
3414,130.0
3415,130.0
3416,130.0
3417,129.0
3418,129.0
3419,130.0
3420,129.0
3421,129.0
3422,130.0
3423,129.0
3424,130.0
3425,129.0
3426,129.0
3427,130.0
3428,130.0
3429,129.0
3430,130.0
3431,129.0
3432,129.0
3433,130.0
3434,130.0
3435,129.0
3436,129.0
3437,129.0
3438,129.0
3439,130.0
3440,129.0
3441,130.0
3442,130.0
3443,129.0
3444,129.0
3445,130.0
3446,130.0
3447,130.0
3448,130.0
3449,129.0
3450,130.0
3451,129.0
3452,130.0
3453,131.0
3454,130.0
3455,130.0
3456,130.0
3457,131.0
3458,130.0
3459,130.0
3460,130.0
3461,130.0
3462,130.0
3463,130.0
3464,130.0
3465,131.0
3466,130.0
3467,130.0
3468,130.0
3469,131.0
3470,131.0
3471,130.0
3472,129.0
3473,129.0
3474,130.0
3475,131.0
3476,130.0
3477,131.0
3478,130.0
3479,131.0
3480,130.0
3481,131.0
3482,131.0
3483,131.0
3484,131.0
3485,130.0
3486,131.0
3487,130.0
3488,130.0
3489,130.0
3490,130.0
3491,130.0
3492,131.0
3493,130.0
3494,130.0
3495,131.0
3496,131.0
3497,130.0
3498,131.0
3499,131.0
3500,130.0
3501,130.0
3502,131.0
3503,130.0
3504,130.0
3505,131.0
3506,130.0
3507,131.0
3508,131.0
3509,131.0
3510,130.0
3511,131.0
3512,130.0
3513,130.0
3514,130.0
3515,130.0
3516,130.0
3517,130.0
3518,130.0
3519,131.0
3520,130.0
3521,131.0
3522,130.0
3523,131.0
3524,131.0
3525,131.0
3526,130.0
3527,130.0
3528,131.0
3529,130.0
3530,130.0
3531,131.0
3532,130.0
3533,130.0
3534,130.0
3535,131.0
3536,131.0
3537,130.0
3538,130.0
3539,130.0
3540,130.0
3541,130.0
3542,131.0
3543,131.0
3544,131.0
3545,130.0
3546,131.0
3547,131.0
3548,131.0
3549,130.0
3550,130.0
3551,130.0
3552,131.0
3553,130.0
3554,130.0
3555,131.0
3556,131.0
3557,130.0
3558,131.0
3559,131.0
3560,130.0
3561,130.0
3562,131.0
3563,131.0
3564,131.0
3565,131.0
3566,131.0
3567,131.0
3568,131.0
3569,131.0
3570,130.0
3571,131.0
3572,131.0
3573,131.0
3574,131.0
3575,132.0
3576,131.0
3577,130.0
3578,132.0
3579,131.0
3580,130.0
3581,132.0
3582,131.0
3583,132.0
3584,131.0
3585,131.0
3586,131.0
3587,131.0
3588,131.0
3589,131.0
3590,131.0
3591,132.0
3592,132.0
3593,131.0
3594,131.0
3595,132.0
3596,131.0
3597,131.0
3598,131.0
3599,132.0
3600,131.0
3601,132.0
3602,131.0
3603,131.0
3604,131.0
3605,132.0
3606,131.0
3607,132.0
3608,132.0
3609,131.0
3610,131.0
3611,132.0
3612,131.0
3613,131.0
3614,132.0
3615,132.0
3616,131.0
3617,132.0
3618,132.0
3619,132.0
3620,132.0
3621,131.0
3622,132.0
3623,131.0
3624,132.0
3625,131.0
3626,131.0
3627,132.0
3628,131.0
3629,131.0
3630,131.0
3631,131.0
3632,131.0
3633,131.0
3634,131.0
3635,131.0
3636,132.0
3637,131.0
3638,132.0
3639,132.0
3640,131.0
3641,132.0
3642,131.0
3643,131.0
3644,131.0
3645,132.0
3646,131.0
3647,131.0
3648,132.0
3649,132.0
3650,131.0
3651,132.0
3652,132.0
3653,132.0
3654,131.0
3655,132.0
3656,131.0
3657,132.0
3658,131.0
3659,132.0
3660,132.0
3661,132.0
3662,131.0
3663,131.0
3664,132.0
3665,133.0
3666,132.0
3667,131.0
3668,133.0
3669,133.0
3670,131.0
3671,132.0
3672,132.0
3673,131.0
3674,132.0
3675,133.0
3676,131.0
3677,132.0
3678,132.0
3679,131.0
3680,132.0
3681,131.0
3682,133.0
3683,132.0
3684,132.0
3685,132.0
3686,132.0
3687,131.0
3688,132.0
3689,131.0
3690,133.0
3691,133.0
3692,132.0
3693,133.0
3694,133.0
3695,132.0
3696,133.0
3697,132.0
3698,133.0
3699,132.0
3700,132.0
3701,132.0
3702,132.0
3703,133.0
3704,133.0
3705,132.0
3706,133.0
3707,132.0
3708,133.0
3709,132.0
3710,133.0
3711,132.0
3712,133.0
3713,132.0
3714,133.0
3715,132.0
3716,132.0
3717,132.0
3718,133.0
3719,132.0
3720,133.0
3721,133.0
3722,132.0
3723,132.0
3724,132.0
3725,133.0
3726,132.0
3727,133.0
3728,132.0
3729,133.0
3730,132.0
3731,132.0
3732,132.0
3733,133.0
3734,133.0
3735,133.0
3736,132.0
3737,132.0
3738,133.0
3739,133.0
3740,132.0
3741,133.0
3742,132.0
3743,132.0
3744,133.0
3745,133.0
3746,133.0
3747,132.0
3748,132.0
3749,132.0
3750,133.0
3751,133.0
3752,133.0
3753,133.0
3754,133.0
3755,132.0
3756,132.0
3757,132.0
3758,132.0
3759,133.0
3760,133.0
3761,132.0
3762,133.0
3763,133.0
3764,132.0
3765,132.0
3766,132.0
3767,133.0
3768,132.0
3769,132.0
3770,132.0
3771,132.0
3772,133.0
3773,133.0
3774,132.0
3775,133.0
3776,132.0
3777,133.0
3778,133.0
3779,133.0
3780,132.0
3781,133.0
3782,133.0
3783,134.0
3784,132.0
3785,133.0
3786,134.0
3787,134.0
3788,133.0
3789,132.0
3790,133.0
3791,133.0
3792,133.0
3793,133.0
3794,134.0
3795,133.0
3796,133.0
3797,133.0
3798,133.0
3799,132.0
3800,133.0
3801,133.0
3802,133.0
3803,132.0
3804,133.0
3805,133.0
3806,134.0
3807,132.0
3808,132.0
3809,133.0
3810,133.0
3811,133.0
3812,133.0
3813,133.0
3814,134.0
3815,134.0
3816,134.0
3817,134.0
3818,134.0
3819,133.0
3820,134.0
3821,133.0
3822,134.0
3823,133.0
3824,134.0
3825,134.0
3826,133.0
3827,134.0
3828,133.0
3829,134.0
3830,133.0
3831,133.0
3832,134.0
3833,133.0
3834,133.0
3835,133.0
3836,134.0
3837,134.0
3838,134.0
3839,133.0
3840,133.0
3841,134.0
3842,133.0
3843,134.0
3844,133.0
3845,133.0
3846,134.0
3847,134.0
3848,133.0
3849,134.0
3850,133.0
3851,134.0
3852,134.0
3853,134.0
3854,134.0
3855,134.0
3856,133.0
3857,133.0
3858,134.0
3859,133.0
3860,134.0
3861,133.0
3862,133.0
3863,133.0
3864,133.0
3865,134.0
3866,134.0
3867,134.0
3868,133.0
3869,134.0
3870,133.0
3871,134.0
3872,133.0
3873,134.0
3874,134.0
3875,134.0
3876,134.0
3877,133.0
3878,133.0
3879,134.0
3880,134.0
3881,133.0
3882,134.0
3883,133.0
3884,134.0
3885,133.0
3886,134.0
3887,134.0
3888,133.0
3889,134.0
3890,133.0
3891,134.0
3892,134.0
3893,134.0
3894,134.0
3895,133.0
3896,133.0
3897,134.0
3898,134.0
3899,133.0
3900,134.0
3901,133.0
3902,134.0
3903,134.0
3904,134.0
3905,133.0
3906,133.0
3907,134.0
3908,134.0
3909,134.0
3910,134.0
3911,133.0
3912,133.0
3913,133.0
3914,134.0
3915,133.0
3916,133.0
3917,133.0
3918,133.0
3919,134.0
3920,133.0
3921,133.0
3922,134.0
3923,133.0
3924,133.0
3925,133.0
3926,133.0
3927,133.0
3928,134.0
3929,134.0
3930,133.0
3931,134.0
3932,134.0
3933,134.0
3934,135.0
3935,134.0
3936,135.0
3937,134.0
3938,134.0
3939,134.0
3940,135.0
3941,134.0
3942,135.0
3943,134.0
3944,134.0
3945,134.0
3946,133.0
3947,133.0
3948,135.0
3949,135.0
3950,134.0
3951,135.0
3952,135.0
3953,134.0
3954,135.0
3955,134.0
3956,135.0
3957,133.0
3958,134.0
3959,134.0
3960,134.0
3961,135.0
3962,135.0
3963,135.0
3964,135.0
3965,135.0
3966,135.0
3967,135.0
3968,134.0
3969,134.0
3970,134.0
3971,134.0
3972,135.0
3973,134.0
3974,135.0
3975,135.0
3976,135.0
3977,134.0
3978,134.0
3979,135.0
3980,135.0
3981,135.0
3982,135.0
3983,134.0
3984,135.0
3985,134.0
3986,135.0
3987,134.0
3988,134.0
3989,135.0
3990,134.0
3991,134.0
3992,135.0
3993,134.0
3994,135.0
3995,134.0
3996,135.0
3997,135.0
3998,135.0
3999,134.0
4000,134.0
4001,134.0
4002,134.0
4003,135.0
4004,134.0
4005,135.0
4006,135.0
4007,134.0
4008,134.0
4009,135.0
4010,135.0
4011,134.0
4012,135.0
4013,135.0
4014,135.0
4015,134.0
4016,134.0
4017,135.0
4018,134.0
4019,134.0
4020,134.0
4021,134.0
4022,134.0
4023,134.0
4024,135.0
4025,134.0
4026,135.0
4027,134.0
4028,135.0
4029,134.0
4030,135.0
4031,134.0
4032,134.0
4033,134.0
4034,134.0
4035,134.0
4036,134.0
4037,134.0
4038,135.0
4039,135.0
4040,135.0
4041,135.0
4042,134.0
4043,134.0
4044,134.0
4045,135.0
4046,135.0
4047,134.0
4048,135.0
4049,135.0
4050,134.0
4051,134.0
4052,135.0
4053,134.0
4054,135.0
4055,134.0
4056,134.0
4057,134.0
4058,134.0
4059,134.0
4060,134.0
4061,134.0
4062,134.0
4063,135.0
4064,135.0
4065,134.0
4066,134.0
4067,134.0
4068,134.0
4069,134.0
4070,134.0
4071,134.0
4072,134.0
4073,134.0
4074,135.0
4075,135.0
4076,135.0
4077,135.0
4078,135.0
4079,134.0
4080,135.0
4081,134.0
4082,134.0
4083,135.0
4084,134.0
4085,135.0
4086,135.0
4087,134.0
4088,134.0
4089,135.0
4090,135.0
4091,135.0
4092,134.0
4093,134.0
4094,135.0
4095,135.0
4096,134.0
4097,134.0
4098,135.0
4099,135.0
4100,134.0
4101,135.0
4102,134.0
4103,134.0
4104,134.0
4105,135.0
4106,135.0
4107,134.0
4108,135.0
4109,135.0
4110,135.0
4111,136.0
4112,136.0
4113,135.0
4114,135.0
4115,136.0
4116,136.0
4117,135.0
4118,136.0
4119,136.0
4120,136.0
4121,134.0
4122,135.0
4123,135.0
4124,135.0
4125,135.0
4126,135.0
4127,136.0
4128,134.0
4129,136.0
4130,135.0
4131,136.0
4132,136.0
4133,135.0
4134,136.0
4135,136.0
4136,136.0
4137,135.0
4138,136.0
4139,136.0
